shipping_group,shipping_group_code,n_products,median_loaded_weight,max_loaded_weight,dest_province,region,km_median,total_cost
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,خراسان شمالی,شرق,700.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,خوزستان,جنوب,774.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,زنجان,غرب,353.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,سمنان,شرق,282.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,سیستان و بلوچستان,شرق,1647.5,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,فارس,جنوب,932.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,قزوین,شمال,199.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,قم,مرکز,128.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,لرستان,مرکز,414.5,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,مازندران,شمال,231.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,مرکزی,مرکز,249.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,هرمزگان,جنوب,1261.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,همدان,مرکز,299.5,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,چهار محال بختیاری,جنوب,531.5,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,کردستان,غرب,485.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,کرمان,شرق,968.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,کرمانشاه,غرب,479.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,کهگیلویه و بویراحمد,جنوب,888.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,گلستان,شمال,521.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,گیلان,شمال,392.5,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,یزد,شرق,623.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,آذربایجان شرقی,غرب,696.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,آذربایجان غربی,غرب,803.5,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,اردبیل,غرب,698.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,اصفهان,مرکز,430.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,ایلام,غرب,644.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,بوشهر,جنوب,1019.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,خراسان جنوبی,شرق,1033.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,خراسان رضوی,شرق,894.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,خراسان شمالی,شرق,700.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,خوزستان,جنوب,774.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,زنجان,غرب,353.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,سمنان,شرق,282.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,سیستان و بلوچستان,شرق,1647.5,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,فارس,جنوب,932.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,قزوین,شمال,199.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,قم,مرکز,128.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,لرستان,مرکز,414.5,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,مازندران,شمال,231.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,مرکزی,مرکز,249.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,هرمزگان,جنوب,1261.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,همدان,مرکز,299.5,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,چهار محال بختیاری,جنوب,531.5,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,کردستان,غرب,485.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,کرمان,شرق,968.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,کرمانشاه,غرب,479.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,کهگیلویه و بویراحمد,جنوب,888.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,گلستان,شمال,521.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,گیلان,شمال,392.5,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241410,11,0.0,0.0,یزد,شرق,623.0,0.0
موتور جارو برقی,2000,89,2.0,2.0,آذربایجان شرقی,غرب,696.0,1392.0
موتور جارو برقی,2000,89,2.0,2.0,آذربایجان غربی,غرب,803.5,1607.0
موتور جارو برقی,2000,89,2.0,2.0,اردبیل,غرب,698.0,1396.0
موتور جارو برقی,2000,89,2.0,2.0,اصفهان,مرکز,430.0,860.0
موتور جارو برقی,2000,89,2.0,2.0,ایلام,غرب,644.0,1288.0
موتور جارو برقی,2000,89,2.0,2.0,بوشهر,جنوب,1019.0,2038.0
موتور جارو برقی,2000,89,2.0,2.0,خراسان جنوبی,شرق,1033.0,2066.0
موتور جارو برقی,2000,89,2.0,2.0,خراسان رضوی,شرق,894.0,1788.0
موتور جارو برقی,2000,89,2.0,2.0,خراسان شمالی,شرق,700.0,1400.0
موتور جارو برقی,2000,89,2.0,2.0,خوزستان,جنوب,774.0,1548.0
موتور جارو برقی,2000,89,2.0,2.0,زنجان,غرب,353.0,706.0
موتور جارو برقی,2000,89,2.0,2.0,سمنان,شرق,282.0,564.0
موتور جارو برقی,2000,89,2.0,2.0,سیستان و بلوچستان,شرق,1647.5,3295.0
موتور جارو برقی,2000,89,2.0,2.0,فارس,جنوب,932.0,1864.0
موتور جارو برقی,2000,89,2.0,2.0,قزوین,شمال,199.0,398.0
موتور جارو برقی,2000,89,2.0,2.0,قم,مرکز,128.0,256.0
موتور جارو برقی,2000,89,2.0,2.0,لرستان,مرکز,414.5,829.0
موتور جارو برقی,2000,89,2.0,2.0,مازندران,شمال,231.0,462.0
موتور جارو برقی,2000,89,2.0,2.0,مرکزی,مرکز,249.0,498.0
موتور جارو برقی,2000,89,2.0,2.0,هرمزگان,جنوب,1261.0,2522.0
موتور جارو برقی,2000,89,2.0,2.0,همدان,مرکز,299.5,599.0
موتور جارو برقی,2000,89,2.0,2.0,چهار محال بختیاری,جنوب,531.5,1063.0
موتور جارو برقی,2000,89,2.0,2.0,کردستان,غرب,485.0,970.0
موتور جارو برقی,2000,89,2.0,2.0,کرمان,شرق,968.0,1936.0
موتور جارو برقی,2000,89,2.0,2.0,کرمانشاه,غرب,479.0,958.0
موتور جارو برقی,2000,89,2.0,2.0,کهگیلویه و بویراحمد,جنوب,888.0,1776.0
موتور جارو برقی,2000,89,2.0,2.0,گلستان,شمال,521.0,1042.0
موتور جارو برقی,2000,89,2.0,2.0,گیلان,شمال,392.5,785.0
موتور جارو برقی,2000,89,2.0,2.0,یزد,شرق,623.0,1246.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,آذربایجان شرقی,غرب,696.0,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,آذربایجان غربی,غرب,803.5,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,اردبیل,غرب,698.0,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,اصفهان,مرکز,430.0,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,ایلام,غرب,644.0,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,بوشهر,جنوب,1019.0,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,خراسان جنوبی,شرق,1033.0,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,خراسان رضوی,شرق,894.0,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,خراسان شمالی,شرق,700.0,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,خوزستان,جنوب,774.0,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,زنجان,غرب,353.0,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,سمنان,شرق,282.0,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,سیستان و بلوچستان,شرق,1647.5,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,فارس,جنوب,932.0,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,قزوین,شمال,199.0,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,قم,مرکز,128.0,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,لرستان,مرکز,414.5,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,مازندران,شمال,231.0,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,مرکزی,مرکز,249.0,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,هرمزگان,جنوب,1261.0,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,همدان,مرکز,299.5,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,چهار محال بختیاری,جنوب,531.5,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,کردستان,غرب,485.0,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,کرمان,شرق,968.0,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,کرمانشاه,غرب,479.0,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,کهگیلویه و بویراحمد,جنوب,888.0,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,گلستان,شمال,521.0,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,گیلان,شمال,392.5,0.0
"نمایشگر از ""40 تا ""49",241211,38,0.0,2.0,یزد,شرق,623.0,0.0
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,آذربایجان شرقی,غرب,696.0,915.3467739642279
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,آذربایجان غربی,غرب,803.5,1056.7257656325532
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,اردبیل,غرب,698.0,917.9770807859642
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,اصفهان,مرکز,430.0,565.5159666733017
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,ایلام,غرب,644.0,846.9587965990844
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,بوشهر,جنوب,1019.0,1340.1413256746382
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,خراسان جنوبی,شرق,1033.0,1358.5534734267922
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,خراسان رضوی,شرق,894.0,1175.7471493161204
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,خراسان شمالی,شرق,700.0,920.6073876077005
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,خوزستان,جنوب,774.0,1017.9287400119431
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,زنجان,غرب,353.0,464.2491540364547
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,سمنان,شرق,282.0,370.87326186481647
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,سیستان و بلوچستان,شرق,1647.5,2166.7152444052663
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,فارس,جنوب,932.0,1225.7229789291098
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,قزوین,شمال,199.0,261.7155287627606
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,قم,مرکز,128.0,168.33963659112237
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,لرستان,مرکز,414.5,545.1310888048455
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,مازندران,شمال,231.0,303.8004379105412
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,مرکزی,مرکز,249.0,327.4731993061677
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,هرمزگان,جنوب,1261.0,1658.408451104729
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,همدان,مرکز,299.5,393.888446555009
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,چهار محال بختیاری,جنوب,531.5,699.0040378764182
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,کردستان,غرب,485.0,637.8494042710496
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,کرمان,شرق,968.0,1273.068501720363
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,کرمانشاه,غرب,479.0,629.9584838058407
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,کهگیلویه و بویراحمد,جنوب,888.0,1167.8562288509115
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,گلستان,شمال,521.0,685.1949270623028
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,گیلان,شمال,392.5,516.1977137657464
"نمایشگر از ""50 تا 64""",241213,31,1.3151534108681435,2.0,یزد,شرق,623.0,819.3405749708534
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,آذربایجان شرقی,غرب,696.0,990.8776705603967
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,آذربایجان غربی,غرب,803.5,1143.9227130679292
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,اردبیل,غرب,698.0,993.7250201884438
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,اصفهان,مرکز,430.0,612.1801700301302
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,ایلام,غرب,644.0,916.8465802311716
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,بوشهر,جنوب,1019.0,1450.724635490006
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,خراسان جنوبی,شرق,1033.0,1470.656082886336
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,خراسان رضوی,شرق,894.0,1272.7652837370613
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,خراسان شمالی,شرق,700.0,996.5723698164909
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,خوزستان,جنوب,774.0,1101.9243060542342
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,زنجان,غرب,353.0,502.55720935031616
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,سمنان,شرق,282.0,401.4762975546435
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,سیستان و بلوچستان,شرق,1647.5,2345.5042561038126
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,فارس,جنوب,932.0,1326.8649266699565
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,قزوین,شمال,199.0,283.31128799068813
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,قم,مرکز,128.0,182.23037619501548
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,لرستان,مرکز,414.5,590.1132104127649
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,مازندران,شمال,231.0,328.868882039442
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,مرکزی,مرکز,249.0,354.495028691866
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,هرمزگان,جنوب,1261.0,1795.2539404837073
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,همدان,مرکز,299.5,426.39060680005576
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,چهار محال بختیاری,جنوب,531.5,756.6831636535213
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,کردستان,غرب,485.0,690.4822848014259
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,کرمان,شرق,968.0,1378.1172199748046
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,کرمانشاه,غرب,479.0,681.9402359172844
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,کهگیلویه و بویراحمد,جنوب,888.0,1264.2232348529199
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,گلستان,شمال,521.0,741.734578106274
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,گیلان,شمال,392.5,558.7923645042467
"نمایشگر بزرگ تر از ""65",241217,18,1.4236748140235584,2.0,یزد,شرق,623.0,886.9494091366769
پاکت | 0.05 >حجم(m3) | 2=>وزن (kg)>1,253001,893,1.3875,2.0,آذربایجان شرقی,غرب,696.0,965.6999999999999
پاکت | 0.05 >حجم(m3) | 2=>وزن (kg)>1,253001,893,1.3875,2.0,آذربایجان غربی,غرب,803.5,1114.85625
پاکت | 0.05 >حجم(m3) | 2=>وزن (kg)>1,253001,893,1.3875,2.0,اردبیل,غرب,698.0,968.475
پاکت | 0.05 >حجم(m3) | 2=>وزن (kg)>1,253001,893,1.3875,2.0,اصفهان,مرکز,430.0,596.625
پاکت | 0.05 >حجم(m3) | 2=>وزن (kg)>1,253001,893,1.3875,2.0,ایلام,غرب,644.0,893.55
پاکت | 0.05 >حجم(m3) | 2=>وزن (kg)>1,253001,893,1.3875,2.0,بوشهر,جنوب,1019.0,1413.8625
