shipping_group,shipping_group_code,product_code,product_name,product_group,volume_m3,weight_ton,quantity_by_volume,quantity_by_weight,final_qty,loaded_weight_ton,limiting_factor
 AV Vid & Aud,241011,M95911112112,GSO-M6315HN M,Audio System,0.168,0.065,110.1190476190476,30.769230769230766,30.769230769230766,2.0,weight
 FDP Table,241015,000101100261,BG 3240 M JUTTY-1PACK,JT,0.310368,0.0,59.606660480461905,inf,59.606660480461905,0.0,volume
 FDP Table,241015,000101100292,B Leopard 7160 Jutty-1PACK,JT,0.375232,0.0,49.30283131502644,inf,49.30283131502644,0.0,volume
 FDP Table,241015,000101100341,MH 9240  Jutty-1PACK,JT,0.315,0.0,58.73015873015873,inf,58.73015873015873,0.0,volume
 FDP Table,241015,000101100394,BW 90210 JUTTY-1PACK,JT,0.5184,0.0,35.68672839506173,inf,35.68672839506173,0.0,volume
 FDP Table,241015,000101100530,S 11140 M Jutty-1PACK,JT,0.33696,0.0,54.902659069325736,inf,54.902659069325736,0.0,volume
 FDP Table,241015,000101100552,BG 13040 MJutty-1PACK,JT,0.35035,0.0,52.804338518624235,inf,52.804338518624235,0.0,volume
 FDP Table,241015,000101100589,BR A 120 M Jutty-1PACK,JT,0.275028,0.0,67.26587838329189,inf,67.26587838329189,0.0,volume
 FDP Table,241015,000101100590,S A 120 M JUTTY-1PACK,JT,0.283712,0.0,65.20697044890593,inf,65.20697044890593,0.0,volume
 FDP Table,241015,000101100597,S C 140 Jutty-1PACK,JT,0.33462,0.0,55.28659374813221,inf,55.28659374813221,0.0,volume
 FDP Table,241015,000101100613,H 140 Cotton M Jutty-1PACK,JT,0.315,0.0,58.73015873015873,inf,58.73015873015873,0.0,volume
 FDP Table,241015,000101100621,Teak J 140 Jutty-1PACK,JT,0.2352,0.0,78.65646258503402,inf,78.65646258503402,0.0,volume
 FDP Table,241015,000101100622,Teak J 160 Jutty-1PACK,JT,0.36464,0.0,50.734971478718734,inf,50.734971478718734,0.0,volume
 FDP Table,241015,000101100623,JUTTY J210 OR-1PACK,JT,0.555758,0.0,33.287869900208364,inf,33.287869900208364,0.0,volume
 FDP Table,241015,000101100625,Teak J 120 Jutty-1PACK,JT,0.200244,0.0,92.38728750923873,inf,92.38728750923873,0.0,volume
 FDP Table,241015,000101100633,S J 120 Jutty-1PACK,JT,0.200244,0.0,92.38728750923873,inf,92.38728750923873,0.0,volume
 FDP Table,241015,000101100634,Cotton J 120 Jutty-1PACK,JT,0.20088,0.0,92.09478295499801,inf,92.09478295499801,0.0,volume
 FDP Table,241015,000101200351,JUTTY J 180OR,JT,0.26352,0.0,70.20340012143292,inf,70.20340012143292,0.0,volume
 FDP Table,241015,000101200352,JUTTY J140 COTTON,JT,0.18876,0.0,98.0080525535071,inf,98.0080525535071,0.0,volume
 FDP Table,241015,000101200353,Jutty J160 new OR,JT,0.21516,0.0,85.98252463283139,inf,85.98252463283139,0.0,volume
 FDP Table,241015,000101200355,Jutty U180 CR,JT,0.401319,0.0,46.09799187180273,inf,46.09799187180273,0.0,volume
 FDP Table,241015,000101200356,JUTTY XP 140 S,JT,0.34344,0.0,53.86675984160261,inf,53.86675984160261,0.0,volume
 FDP Table,241015,000101200357,JUTTY XP 140TEAK,JT,0.341055,0.0,54.243450469865564,inf,54.243450469865564,0.0,volume
 FDP Table,241015,000101200358,JUTTY XP 160 S,JT,0.401632,0.0,46.06206676758824,inf,46.06206676758824,0.0,volume
 FDP Table,241015,000101200359,JUTTY XP 160 TEAK,JT,0.401632,0.0,46.06206676758824,inf,46.06206676758824,0.0,volume
 FDP Table,241015,000101200361,JUTTY MW 160TEAK,JT,0.38142,0.0,48.502962613392064,inf,48.502962613392064,0.0,volume
 FDP Table,241015,000101200362,JUTTY CR V140,JT,0.33462,0.04,55.28659374813221,50.0,50.0,2.0,weight
 FDP Table,241015,000101200363,JUTTY S V140,JT,0.33462,0.0,55.28659374813221,inf,55.28659374813221,0.0,volume
 FDP Table,241015,000101200364,JUTTY B J140 EMBOSS,JT,0.20592,0.0,89.84071484071484,inf,89.84071484071484,0.0,volume
 FDP Table,241015,000101200365,JUTTY B J160 EMBOSS,JT,0.23472,0.0,78.8173142467621,inf,78.8173142467621,0.0,volume
 FDP Table,241015,000101200366,JUTTY S B140,JT,0.33462,0.0,55.28659374813221,inf,55.28659374813221,0.0,volume
 FDP Table,241015,000101200367,JUTTY   3520 COTTON,JT,0.17712,0.0,104.44896115627823,inf,104.44896115627823,0.0,volume
 FDP Table,241015,001001200368,JUTTY MW 140 TEAK,JT,0.33462,0.0,55.28659374813221,inf,55.28659374813221,0.0,volume
 FDP Table,241015,001001200369,JUTTY s j140,JT,0.207636,0.0,89.09822959409736,inf,89.09822959409736,0.0,volume
 FDP Table,241015,001001200370,JUTTY CR U160,JT,0.382448,0.0,48.372589214742916,inf,48.372589214742916,0.0,volume
 FDP Table,241015,001001200373,JUTTY S 3520,JT,0.17712,0.0,104.44896115627823,inf,104.44896115627823,0.0,volume
 FDP Table,241015,001001200374,JUTTY S 3540,JT,0.215424,0.0,85.87715389185978,inf,85.87715389185978,0.0,volume
 FDP Table,241015,001001200375,JUTTY 3540 COTTON,JT,0.215424,0.0,85.87715389185978,inf,85.87715389185978,0.0,volume
 FDP Table,241015,001001200377,J 160 S Jutty,JT,0.229504,0.0,80.60861684327942,inf,80.60861684327942,0.0,volume
 FDP Table,241015,001001200378,JUTTY CR U200,JT,0.5304,0.0,34.879336349924586,inf,34.879336349924586,0.0,volume
 FDP Table,241015,001001200379,JUTTY B J180,JT,0.2052,0.0,90.15594541910332,inf,90.15594541910332,0.0,volume
 FDP Table,241015,001001200380,JUTTY CR J180,JT,0.2052,0.0,90.15594541910332,inf,90.15594541910332,0.0,volume
 FDP Table,241015,001001200382,JUTTY S V160,JT,0.24,0.0,77.08333333333334,inf,77.08333333333334,0.0,volume
 FDP Table,241015,001001200383,JUTTY BR CLASSIC 140,JT,0.34344,0.0,53.86675984160261,inf,53.86675984160261,0.0,volume
 FDP Table,241015,001001200384,JUTTY B S180,JT,0.264,0.0,70.07575757575758,inf,70.07575757575758,0.0,volume
 FDP Table,241015,001001200385,JUTTY CR SI 180,JT,0.264,0.0,70.07575757575758,inf,70.07575757575758,0.0,volume
 FDP Table,241015,001001200386,JUTTY CR CLASSIC 160,JT,0.264,0.0,70.07575757575758,inf,70.07575757575758,0.0,volume
 FDP Table,241015,001001200387,JUTTY BR CLASSIC 180,JT,0.264,0.0,70.07575757575758,inf,70.07575757575758,0.0,volume
 FDP Table,241015,001001200388,JUTTY CR CLASSIC 180,JT,0.264,0.0,70.07575757575758,inf,70.07575757575758,0.0,volume
 FDP Table,241015,001001200390,JUTTY BR CLASSIC 160,TV Table,0.384,0.0,48.177083333333336,inf,48.177083333333336,0.0,volume
 FDP Table,241015,001001200391,JUTTY J140 OR EMBOSS,TV Table,0.198144,0.0,93.36644056847545,inf,93.36644056847545,0.0,volume
 FDP Table,241015,001001200392,JUTTY CR SI 140,TV Table,0.3096,0.0,59.754521963824295,inf,59.754521963824295,0.0,volume
 FDP Table,241015,001001200393,JUTTY S SI 140,TV Table,0.48,0.0,38.54166666666667,inf,38.54166666666667,0.0,volume
 FDP Table,241015,001001200394,JUTTY CR SI 160,TV Table,0.192,0.0,96.35416666666667,inf,96.35416666666667,0.0,volume
 FDP Table,241015,001001200395,JUTTY-X2 160 TEAK,TV Table,0.256,0.0,72.265625,inf,72.265625,0.0,volume
 FDP Table,241015,001001200396,JUTTY-SMW140,TV Table,0.256,0.04,72.265625,50.0,50.0,2.0,weight
 FDP Table,241015,001001200397,JUTTY-CR Y160,TV Table,0.256,0.0,72.265625,inf,72.265625,0.0,volume
 FDP Table,241015,001001200398,JUTTY-SU160,TV Table,0.256,0.0,72.265625,inf,72.265625,0.0,volume
 FDP Table,241015,001001200399,JUTTY-CR S180,TV Table,0.256,0.0,72.265625,inf,72.265625,0.0,volume
 FDP Table,241015,001001200400,JUTTY-B S140,TV Table,0.256,0.0,72.265625,inf,72.265625,0.0,volume
 FDP Table,241015,001001200401,JUTTY-S SI160,TV Table,0.256,0.0,72.265625,inf,72.265625,0.0,volume
 FDP Table,241015,001001200402,S U180-JUTTY,TV Table,0.432768,0.0,42.74807749186631,inf,42.74807749186631,0.0,volume
 FDP Table,241015,001001200403,S U200-JUTTY,TV Table,0.51,0.0,36.27450980392157,inf,36.27450980392157,0.0,volume
 FDP Table,241015,001001200404,S MW160-JUTTY,TV Table,0.32,0.0,57.8125,inf,57.8125,0.0,volume
 FDP Table,241015,001001200405,JUTTY S Y160,TV Table,0.32,0.0,57.8125,inf,57.8125,0.0,volume
 FDP Table,241015,001001200406,S Y180-JUTTY,TV Table,0.437184,0.0,42.31627872932221,inf,42.31627872932221,0.0,volume
 FDP Table,241015,001001200407,S P160-JUTTY,TV Table,0.32,0.0,57.8125,inf,57.8125,0.0,volume
 FDP Table,241015,001001200408,BR P160-JUTTY,TV Table,0.32,0.0,57.8125,inf,57.8125,0.0,volume
 FDP Table,241015,001001200409,WB P160-JUTTY,TV Table,0.32,0.0,57.8125,inf,57.8125,0.0,volume
 FDP Table,241015,001001200410,J160 COTTON-JUTTY,TV Table,0.32,0.0,57.8125,inf,57.8125,0.0,volume
 FDP Table,241015,001001200411,J160  OR EMBOSS-JUTTY,TV Table,0.32,0.0,57.8125,inf,57.8125,0.0,volume
 FDP Table,241015,001001200413,JUTTY S MT180,TV Table,0.4095,0.0,45.17704517704518,inf,45.17704517704518,0.0,volume
 FDP Table,241015,001001200414,JUTTY B MT180,TV Table,0.4095,0.0,45.17704517704518,inf,45.17704517704518,0.0,volume
 FDP Table,241015,001001200415,JUTTY B MT160,TV Table,0.4095,0.0,45.17704517704518,inf,45.17704517704518,0.0,volume
 FDP Table,241015,001001200416,JUTTY S MT160,TV Table,0.3645,0.0,50.75445816186557,inf,50.75445816186557,0.0,volume
 FDP Table,241015,001001200417,JUTTY S Y140,TV Table,0.3195,0.0,57.90297339593114,inf,57.90297339593114,0.0,volume
 FDP Table,241015,001001200418,JUTTY B J210,TV Table,0.4725,0.0,39.15343915343916,inf,39.15343915343916,0.0,volume
 FDP Table,241015,001001200419,JUTTY J 160 TEAK,TV Table,0.3645,0.0,50.75445816186557,inf,50.75445816186557,0.0,volume
 FDP Table,241015,001001200420,JUTTY S NC160,TV Table,0.3645,0.0,50.75445816186557,inf,50.75445816186557,0.0,volume
 FDP Table,241015,001001200421,JUTTY W MT160,TV Table,0.41492,0.0,44.586908319676084,inf,44.586908319676084,0.0,volume
 FDP Table,241015,001001200424,JUTTY S 5060,TV Table,0.364468,0.0,50.75891436285215,inf,50.75891436285215,0.0,volume
 FDP Table,241015,001001200425,JUTTY S 4060,TV Table,0.364468,0.0,50.75891436285215,inf,50.75891436285215,0.0,volume
 FDP Table,241015,001001200426,JUTTY S NC140,TV Table,0.432,0.0,42.824074074074076,inf,42.824074074074076,0.0,volume
 FDP Table,241015,001001200427,JUTTY BG 5060,TV Table,0.364468,0.0,50.75891436285215,inf,50.75891436285215,0.0,volume
 FDP Table,241015,001001200428,JUTTY BR V180,TV Table,0.4095,0.0,45.17704517704518,inf,45.17704517704518,0.0,volume
 FDP Table,241015,001001200429,JUTTY S MT140,TV Table,0.371371,0.0,49.81541369681531,inf,49.81541369681531,0.0,volume
 FDP Table,241015,001001200430,JUTTY W 5060,TV Table,0.364468,0.0,50.75891436285215,inf,50.75891436285215,0.0,volume
 FDP Table,241015,001001200431,JUTTY CR J160 EMBOSS,TV Table,0.2052,0.0,90.15594541910332,inf,90.15594541910332,0.0,volume
 FDP Table,241015,001001200432,JUTTY CR J210,TV Table,0.504,0.0,36.70634920634921,inf,36.70634920634921,0.0,volume
 FDP Table,241015,001001200433,JUTTY CR Y180,TV Table,0.437184,0.0,42.31627872932221,inf,42.31627872932221,0.0,volume
 FDP Table,241015,001001200434,JUTTY CR V180,TV Table,1.404,0.0,13.176638176638177,inf,13.176638176638177,0.0,volume
 FDP Table,241015,001001200435,JUTTY W MT140,TV Table,0.371371,0.0,49.81541369681531,inf,49.81541369681531,0.0,volume
 FDP Table,241015,001001200436,JUTTY CR V160,TV Table,0.2052,0.0,90.15594541910332,inf,90.15594541910332,0.0,volume
 FDP Table,241015,001001200437,JUTTY B MT140,TV Table,0.371371,0.0,49.81541369681531,inf,49.81541369681531,0.0,volume
 FDP Table,241015,001001200438,JUTTY BG 4040,TV Table,0.333476,0.0,55.47625616236251,inf,55.47625616236251,0.0,volume
 FDP Table,241015,001001200439,JUTTY BG 4080,TV Table,0.426756,0.0,43.350298531245016,inf,43.350298531245016,0.0,volume
 FDP Table,241015,001001200440,JUTTY S 4040,TV Table,0.333476,0.0,55.47625616236251,inf,55.47625616236251,0.0,volume
 FDP Table,241015,001001200441,JUTTY W 4040,TV Table,0.333476,0.0,55.47625616236251,inf,55.47625616236251,0.0,volume
 FDP Table,241015,001001200442,JUTTY W 4080,TV Table,0.426756,0.0,43.350298531245016,inf,43.350298531245016,0.0,volume
 FDP Table,241015,001001200443,JUTTY MARBLE DARK MT160,TV Table,0.39688,0.0,46.61358597057045,inf,46.61358597057045,0.0,volume
 FDP Table,241015,001001200444,JUTTY S 50200,TV Table,0.66198,0.0,27.946463639384874,inf,27.946463639384874,0.0,volume
 FDP Table,241015,001001200445,JUTTY BG 50200,TV Table,0.5202,0.0,35.56324490580546,inf,35.56324490580546,0.0,volume
 FDP Table,241015,001001200446,JUTTY W 9060,TV Table,0.389664,0.0,47.47680052558101,inf,47.47680052558101,0.0,volume
 FDP Table,241015,001001200447,JUTTY W 5040,TV Table,0.333476,0.0,55.47625616236251,inf,55.47625616236251,0.0,volume
 FDP Table,241015,001001200448,JUTTY CR CLASSIC 160,TV Table,0.264,0.0,70.07575757575758,inf,70.07575757575758,0.0,volume
 FDP Table,241015,001001200449,JUTTY B 9060,TV Table,0.436455,0.0,42.38695856388402,inf,42.38695856388402,0.0,volume
 FDP Table,241015,001001200450,JUTTY BR 9060,TV Table,0.43884,0.045,42.15659465864552,44.44444444444444,42.15659465864552,1.8970467596390481,volume
 FDP Table,241015,001001200451,JUTTY BR Y160,TV Table,0.404096,0.0,45.781200506810265,inf,45.781200506810265,0.0,volume
 FDP Table,241015,001001200452,JUTTY CR V200,TV Table,0.559062,0.0,33.09114194847799,inf,33.09114194847799,0.0,volume
 FDP Table,241015,001001200453,JUTTY MARBLE LIGHT MT200,TV Table,0.5555,0.045,33.3033303330333,44.44444444444444,33.3033303330333,1.4986498649864985,volume
 FDP Table,241015,001001200454,JUTTY NEW BR CLASSIC 200,TV Table,0.5555,0.0,33.3033303330333,inf,33.3033303330333,0.0,volume
 FDP Table,241015,001001200455,JUTTY S 50200,TV Table,0.66198,0.0,27.946463639384874,inf,27.946463639384874,0.0,volume
 FDP Table,241015,001001200456,JUTTY S V140,TV Table,0.335808,0.0,55.09100438345722,inf,55.09100438345722,0.0,volume
 FDP Table,241015,001001200457,JUTTY WBG5060,TV Table,0.368016,0.0,50.26955349767401,inf,50.26955349767401,0.0,volume
 FDP Table,241015,001001200458,JUTTY X2 140 TEAK,TV Table,0.34992,0.0,52.8692272519433,inf,52.8692272519433,0.0,volume
 FDP Table,241015,001001200459,JUTTY NEW BR CLASSIC 160,TV Table,0.38376,0.0,48.20721284135919,inf,48.20721284135919,0.0,volume
 FDP Table,241015,001001200460,JUTTY BG9060,TV Table,0.408375,0.0,45.30149984695439,inf,45.30149984695439,0.0,volume
 FDP Table,241015,001001200461,JUTTY BR V160,TV Table,0.389664,0.0,47.47680052558101,inf,47.47680052558101,0.0,volume
 FDP Table,241015,001001200462,JUTTY BR V200,TV Table,0.556308,0.0,33.25495948287639,inf,33.25495948287639,0.0,volume
 FDP Table,241015,001001200463,JUTTY BR Y140,TV Table,0.342144,0.04,54.07080059857837,50.0,50.0,2.0,weight
 FDP Table,241015,001001200464,JUTTY CR A140,TV Table,0.198144,0.0,93.36644056847545,inf,93.36644056847545,0.0,volume
 FDP Table,241015,001001200465,JUTTY CR NC160,TV Table,0.35424,0.0,52.224480578139115,inf,52.224480578139115,0.0,volume
 FDP Table,241015,001001200466,JUTTY MARBLE BLACK R120,TV Table,0.20646,0.0,89.60573476702508,inf,89.60573476702508,0.0,volume
 FDP Table,241015,001001200467,JUTTY MARBLE BLACK R160,TV Table,0.26862,0.0,68.87052341597796,inf,68.87052341597796,0.0,volume
 FDP Table,241015,001001200468,JUTTY MARBLE LIGHT MT160,TV Table,0.377784,0.0,48.96978167418419,inf,48.96978167418419,0.0,volume
 FDP Table,241015,001001200469,JUTTY BG R160,TV Table,0.25256,0.0,73.24992081089641,inf,73.24992081089641,0.0,volume
 FDP Table,241015,001001200470,JUTTY BR A 120,TV Table,0.289168,0.0,63.976650251756766,inf,63.976650251756766,0.0,volume
 FDP Table,241015,001001200471,JUTTY BR A 140,TV Table,0.335808,0.0,55.09100438345722,inf,55.09100438345722,0.0,volume
 FDP Table,241015,001001200472,JUTTY BR V 140,TV Table,0.335808,0.0,55.09100438345722,inf,55.09100438345722,0.0,volume
 FDP Table,241015,001001200473,JUTTY J 140 TEAK,TV Table,0.22176,0.0,83.42352092352093,inf,83.42352092352093,0.0,volume
 FDP Table,241015,001001200474,JUTTY MARBLE BLACK R140,TV Table,0.22176,0.0,83.42352092352093,inf,83.42352092352093,0.0,volume
 FDP Table,241015,001001200475,JUTTY S A140,TV Table,0.22176,0.04,83.42352092352093,50.0,50.0,2.0,weight
 FDP Table,241015,001001200476,JUTTY S NEW CLASSIC 160,TV Table,0.382448,0.0,48.372589214742916,inf,48.372589214742916,0.0,volume
 FDP Table,241015,001001200477,JUTTY NEW CR CLASSIC 160,TV Table,0.382448,0.0,48.372589214742916,inf,48.372589214742916,0.0,volume
 FDP Table,241015,001001200478,JUTTY S 5080,TV Table,0.429088,0.0,43.11469908270564,inf,43.11469908270564,0.0,volume
 FDP Table,241015,001001200479,JUTTY J240 WALNUT,TV Table,0.467775,0.0,39.548928437817324,inf,39.548928437817324,0.0,volume
 FDP Table,241015,001001200480,JUTTY J180 ANTIC,TV Table,0.27846,0.0,66.4368311427135,inf,66.4368311427135,0.0,volume
 FDP Table,241015,001001200481,JUTTY J210 ANTIC,TV Table,0.374816,0.0,49.35755143857253,inf,49.35755143857253,0.0,volume
 FDP Table,241015,001001200482,JUTTY MARBLE BLACK 4060,TV Table,0.37638,0.0,49.152452308836814,inf,49.152452308836814,0.0,volume
 FDP Table,241015,001001200483,JUTTY MARBLE LIGHT D140,TV Table,0.21384,0.0,86.5132809577254,inf,86.5132809577254,0.0,volume
 FDP Table,241015,001001200484,JUTTY MARBLE LIGHT MT 180,TV Table,0.44712,0.0,41.375916979781714,inf,41.375916979781714,0.0,volume
 FDP Table,241015,001001200485,JUTTY NEW BR CLASSIC 180,TV Table,0.43407,0.0,42.61985394060866,inf,42.61985394060866,0.0,volume
 FDP Table,241015,001001200486,JUTTY NEW CLASSIC SADAFI 160,TV Table,0.39114,0.05,47.297642787748636,40.0,40.0,2.0,weight
 FDP Table,241015,001001200487,JUTTY BG R120,TV Table,0.196875,0.0,93.96825396825398,inf,93.96825396825398,0.0,volume
 FDP Table,241015,001001200488,JUTTY BG4060,TV Table,0.374085,0.045,49.454001096007595,44.44444444444444,44.44444444444444,1.9999999999999998,weight
 FDP Table,241015,001001200489,JUTTY 9560 BLACK GOLD,TV Table,0.39609,0.045,46.706556590673834,44.44444444444444,44.44444444444444,1.9999999999999998,weight
 FDP Table,241015,001001200490,JUTTY BLACK SILVER9560,TV Table,0.39609,0.0,46.706556590673834,inf,46.706556590673834,0.0,volume
 FDP Table,241015,001001200491,JUTTY J120 COTTON,JT,0.196416,0.0,94.18784620397523,inf,94.18784620397523,0.0,volume
 FDP Table,241015,001001200492,JUTTY J120 TEAK,JT,0.196416,0.0,94.18784620397523,inf,94.18784620397523,0.0,volume
 FDP Table,241015,001001200493,JUTTY J140 COTTON,TV Table,0.2268,0.0,81.56966490299824,inf,81.56966490299824,0.0,volume
 FDP Table,241015,001001200494,JUTTY J210 WALNUT,JT,0.38199,0.0,48.43058718814628,inf,48.43058718814628,0.0,volume
 FDP Table,241015,001001200495,JUTTY J240 ANTIC,JT,0.4697,0.0,39.38684266553119,inf,39.38684266553119,0.0,volume
 FDP Table,241015,001001200496,JUTTY MARBLE BLACK 5060,JT,0.39688,0.04,46.61358597057045,50.0,46.61358597057045,1.864543438822818,volume
 FDP Table,241015,001001200497,JUTTY NEW 7C CLASSIC 220,JT,0.680625,0.0,27.180899908172634,inf,27.180899908172634,0.0,volume
 FDP Table,241015,001001200498,JUTTY NEW CR CLASSIC 180,JT,0.44528,0.0,41.54689184333453,inf,41.54689184333453,0.0,volume
 FDP Table,241015,001001200499,JUTTY NEW S CLASSIC 180,JT,0.44528,0.0,41.54689184333453,inf,41.54689184333453,0.0,volume
 FDP Table,241015,001001200500,JUTTY NEW SADAFI CLASSIC 180,JT,0.44528,0.0,41.54689184333453,inf,41.54689184333453,0.0,volume
 FDP Table,241015,001001200501,JUTTY S A120,JT,0.30008,0.04,61.650226606238334,50.0,50.0,2.0,weight
 FDP Table,241015,001001200502,JUTTY S CLASSIC 140,JT,0.34848,0.0,53.08769513314968,inf,53.08769513314968,0.0,volume
 FDP Table,241015,001001200503,JUTTY S CLASSIC 180,JT,0.44528,0.0,41.54689184333453,inf,41.54689184333453,0.0,volume
 FDP Table,241015,001001200504,JUTTY S J120,JT,0.196416,0.0,94.18784620397523,inf,94.18784620397523,0.0,volume
 FDP Table,241015,001001200505,JUTTY S R120,JT,0.196416,0.0,94.18784620397523,inf,94.18784620397523,0.0,volume
 FDP Table,241015,001001200506,JUTTY BG 90200,JT,0.561,0.0,32.97682709447415,inf,32.97682709447415,0.0,volume
 FDP Table,241015,001001200507,JUTTY BLACK SILVER 9580,JT,0.44528,0.0,41.54689184333453,inf,41.54689184333453,0.0,volume
 FDP Table,241015,001001200508,JUTTY BG NEW CLASSIC 160,JT,0.39688,0.0,46.61358597057045,inf,46.61358597057045,0.0,volume
 FDP Table,241015,001001200509,JUTTY BR NC140,JT,0.34848,0.0,53.08769513314968,inf,53.08769513314968,0.0,volume
 FDP Table,241015,001001200510,JUTTY SADAFI CLASSIC 160,میز تلویزیون,0.39688,0.0,46.61358597057045,inf,46.61358597057045,0.0,volume
 FDP Table,241015,001001200511,JUTTY W9080,TV Table,0.44528,0.0,41.54689184333453,inf,41.54689184333453,0.0,volume
 FDP Table,241015,001001200512,JUTTY WJ180,TV Table,0.291456,0.0,63.47441809398331,inf,63.47441809398331,0.0,volume
 FDP Table,241015,001001200513,JUTTY WJ160,TV Table,0.259776,0.0,71.21520078837152,inf,71.21520078837152,0.0,volume
 FDP Table,241015,001001200514,JUTTY S MW180,TV Table,0.44712,0.0,41.375916979781714,inf,41.375916979781714,0.0,volume
 FDP Table,241015,001001200515,JUTTY S R160,TV Table,0.44712,0.0,41.375916979781714,inf,41.375916979781714,0.0,volume
