shipping_group,shipping_group_code,n_products,median_loaded_weight,max_loaded_weight,dest_province,dest_city,region,km,total_cost
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,مرکزی,ساوه,مرکز,132,221.677559912854
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,چهار محال بختیاری,سامان,جنوب,500,839.6877269426288
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,مازندران,ساری,شمال,297,498.77450980392155
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,زنجان,زنجان,غرب,379,636.4832970225126
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اصفهان,زرین شهر,مرکز,475,797.7033405954974
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,کرمان,زرند,شرق,882,1481.2091503267973
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,یزد,زرند,شرق,882,1481.2091503267973
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,سیستان و بلوچستان,زاهدان,شرق,1469,2467.0025417574434
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,سیستان و بلوچستان,زابل,شرق,1462,2455.2469135802467
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,مازندران,رویان,شمال,224,376.18010167029774
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,گیلان,رودبار,شمال,307,515.5682643427741
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,کرمان,رفسنجان,شرق,851,1429.1485112563544
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اردبیل,رضی,غرب,686,1152.0515613652867
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,گیلان,رضوانشهر,شمال,429,720.4520697167756
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,گیلان,رشت,شمال,372,624.7276688453159
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,همدان,رزن,مرکز,286,480.30137981118366
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,گلستان,رامیان,شمال,521,874.9546114742193
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,مازندران,رامسر,شمال,250,419.8438634713144
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,بوشهر,دیلم,جنوب,976,1639.0704429920115
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اصفهان,دولت آباد,مرکز,401,673.4295570079884
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,کهگیلویه و بویراحمد,دوگنبدان,جنوب,888,1491.2854030501087
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,لرستان,دورود,مرکز,391,656.6358024691358
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,ایلام,دهلران,غرب,746,1252.8140885984021
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اصفهان,دهاقان,مرکز,522,876.6339869281045
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,مرکزی,دلیجان,مرکز,222,372.8213507625272
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,خوزستان,دزفول,جنوب,635,1066.4034132171387
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,ایلام,دره شهر,غرب,605,1016.0221496005809
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,خراسان رضوی,درگز,شرق,951,1597.08605664488
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,سمنان,دامغان,شرق,338,567.6289034132171
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اصفهان,داران,مرکز,400,671.750181554103
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,فارس,داراب,جنوب,1076,1807.0079883805372
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,آذربایجان غربی,خوی,غرب,834,1400.599128540305
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اصفهان,خورزوق,مرکز,400,671.750181554103
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اصفهان,خوراسگان,مرکز,418,701.9789397240377
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اصفهان,خور و بیابانک ,مرکز,655,1099.9909222948438
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اصفهان,خوانسار,مرکز,361,606.254538852578
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,خراسان رضوی,خواف,شرق,1021,1714.6423384168481
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اصفهان,خمینی شهر,مرکز,430,722.1314451706608
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,مرکزی,خمین,مرکز,294,493.7363834422658
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,گیلان,خمام,شمال,387,649.9183006535948
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اردبیل,خلخال,غرب,580,974.0377632534495
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,خوزستان,خرمشهر,جنوب,891,1496.3235294117646
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,فارس,خرم بید,جنوب,734,1232.661583151779
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,لرستان,خرم آباد,مرکز,438,735.5664488017428
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,زنجان,خدابنده(قیدار),غرب,353,592.8195352214959
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,زنجان,خدابنده,غرب,353,592.8195352214959
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,گلستان,خان‌ببین,شمال,542,910.2214960058096
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,سیستان و بلوچستان,خاش,شرق,1643,2759.2138707334784
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,هرمزگان,حاجی آباد,جنوب,1095,1838.9161220043572
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,آذربایجان غربی,چهاربرج,غرب,680,1141.9753086419753
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,خراسان رضوی,چناران,شرق,850,1427.469135802469
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,مازندران,چمستان,شمال,246,413.1263616557734
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,بوشهر,چاه مبارک,جنوب,1184,1988.3805374001452
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,مازندران,چالوس,شمال,173,290.5319535221496
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اصفهان,چادگان,مرکز,515,864.8783587509078
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,سیستان و بلوچستان,چابهار,شرق,1792,3009.440813362382
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,کرمان,جیرفت,شرق,1182,1985.0217864923745
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,خراسان رضوی,جوین,شرق,653,1096.6321713870732
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,مازندران,جویبار,شمال,296,497.0951343500363
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,فارس,جهرم,جنوب,1005,1687.772331154684
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,بوشهر,جم,جنوب,1065,1788.5348583877994
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,آذربایجان شرقی,جلفا,غرب,807,1355.2559912854028
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اردبیل,جعفر اباد,غرب,833,1398.9197530864196
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,هرمزگان,جزیره کیش,جنوب,1379,2315.85875090777
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,بوشهر,جزیره خارک,جنوب,890,1494.6441539578793
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,خراسان شمالی,جاجرم,شرق,593,995.8696441539578
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اصفهان,تیران,مرکز,452,759.0777051561365
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,مازندران,تنکابن,شمال,225,377.859477124183
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,یزد,تفت,شرق,623,1046.2509077705156
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,خراسان رضوی,تربت حیدریه,شرق,947,1590.368554829339
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,خراسان رضوی,تربت جام,شرق,996,1672.6579520697167
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,آذربایجان شرقی,تبریز,غرب,670,1125.1815541031226
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,خراسان رضوی,تایباد,شرق,1072,1800.2904865649962
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,قزوین,تاکستان,شمال,244,409.7676107480029
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اردبیل,تازه کندانگوت,غرب,752,1262.8903413217138
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,آذربایجان غربی,پیرانشهر,غرب,798,1340.1416122004357
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,هرمزگان,پارسیان,جنوب,1213,2037.0824255628174
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اردبیل,پارس آباد مغان,غرب,829,1392.2022512708786
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اردبیل,بیله سوار,غرب,801,1345.1797385620914
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,خراسان جنوبی,بیرجند,شرق,1119,1879.2211328976034
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,کردستان,بیجار,غرب,438,735.5664488017428
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,قزوین,بوئین زهرا,شمال,155,260.3031953522149
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,آذربایجان غربی,بوکان,غرب,634,1064.7240377632534
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,بوشهر,بوشهر,جنوب,1065,1788.5348583877994
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,مازندران,بهنمیر,شمال,254,426.56136528685545
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,مازندران,بهشهر,شمال,348,584.4226579520697
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,خوزستان,بهبهان,جنوب,910,1528.2316630355845
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اصفهان,بهارستان,مرکز,445,747.3220769789397
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,بوشهر,بندرگناوه,جنوب,1019,1711.2835875090775
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,آذربایجان غربی,بندرعباس,غرب,830,1393.881626724764
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,گیلان,بندر کیاشهر,شمال,410,688.5439360929556
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,هرمزگان,بندر کنگان,جنوب,1160,1948.075526506899
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,هرمزگان,بندر عباس,جنوب,1261,2117.69244734931
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,بوشهر,بندر دیلم,جنوب,976,1639.0704429920115
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,بوشهر,بندر دیر,جنوب,1178,1978.3042846768335
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,هرمزگان,بندر جاسک,جنوب,1571,2638.29883805374
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,گلستان,بندر ترکمن,شمال,407,683.5058097312999
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,گیلان,بندر انزلی,شمال,410,688.5439360929556
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,آذربایجان شرقی,بناب,غرب,653,1096.6321713870732
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,کرمان,بم,شرق,1148,1927.9230210602757
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,خراسان جنوبی,بشرویه,شرق,934,1568.5366739288306
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,آذربایجان شرقی,بستان آباد,غرب,623,1046.2509077705156
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,چهار محال بختیاری,بروجن,جنوب,534,896.7864923747276
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,لرستان,بروجرد,مرکز,370,621.3689179375453
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,خراسان رضوی,بردسکن,شرق,792,1330.065359477124
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اصفهان,برخوار,مرکز,397,666.7120551924473
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,بوشهر,برازجان,جنوب,1005,1687.772331154684
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,ایلام,بدره,غرب,645,1083.1971677559911
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,خراسان شمالی,بجنورد,شرق,734,1232.661583151779
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,خراسان رضوی,بجستان,شرق,880,1477.8503994190266
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,یزد,بافق,شرق,723,1214.1884531590413
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,کرمان,بافت,شرق,1059,1778.4586056644878
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,مازندران,بابلسر,شمال,248,416.4851125635439
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,مازندران,بابل,شمال,233,391.29448075526506
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,مازندران,آمل,شمال,204,342.59259259259255
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,گیلان,آستانه اشرفیه,شمال,394,661.6739288307915
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اصفهان,آران بیدگل,مرکز,220,369.46259985475666
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,آذربایجان شرقی,آذر شهر,غرب,724,1215.8678286129266
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,قزوین,آبیک,شمال,1420,2384.7131445170658
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اردبیل,آبی بیگلو,غرب,660,1108.3877995642702
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,ایلام,آبدانان,غرب,643,1079.8384168482207
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,فارس,آباده,جنوب,632,1061.3652868554827
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,خوزستان,آبادان,جنوب,886,1487.9266521423383
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,ایلام,ایوان,غرب,637,1069.762164124909
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اردبیل,ایلانجیق,غرب,680,1141.9753086419753
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,ایلام,ایلام,غرب,666,1118.4640522875816
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,سیستان و بلوچستان,ایرانشهر,شرق,1498,2515.704429920116
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,خوزستان,ایذه,جنوب,759,1274.6459694989105
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,خوزستان,اهواز,جنوب,772,1296.477850399419
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,آذربایجان شرقی,اهر,غرب,723,1214.1884531590413
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,خوزستان,اندیمشک,جنوب,617,1036.174655047204
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,یزد,انار,شرق,508,853.1227305737109
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,مازندران,امیر کلا,شمال,240,403.05010893246185
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,خوزستان,امیدیه,جنوب,900,1511.437908496732
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,خوزستان,امانیه,جنوب,771,1294.7984749455336
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,لرستان,الیگودرز,مرکز,369,619.68954248366
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,لرستان,الشتر,مرکز,483,811.1383442265794
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,فارس,اقلید فارس,جنوب,675,1133.578431372549
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,قزوین,اقبالیه,شمال,206,345.95134350036307
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اردبیل,اصلاندوز,غرب,830,1393.881626724764
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اصفهان,اصفهان,مرکز,430,722.1314451706608
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,خراسان شمالی,اشخانه,شرق,693,1163.8071895424835
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,کرمانشاه,اسلام آباد غرب,غرب,560,940.4502541757442
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,آذربایجان شرقی,اسکو,غرب,701,1177.2421931735655
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,خراسان شمالی,اسفراین,شرق,707,1187.3184458968772
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,لرستان,ازنا,مرکز,349,586.1020334059549
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,آذربایجان غربی,ارومیه,غرب,809,1358.6147421931735
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,فارس,ارسنجان,جنوب,810,1360.2941176470588
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,یزد,اردکان,شرق,546,916.9389978213507
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اصفهان,اردستان,مرکز,342,574.3464052287582
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اردبیل,اردبیل,غرب,635,1066.4034132171387
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,مرکزی,اراک,مرکز,261,438.31699346405225
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,زنجان,ابهر,غرب,291,488.69825708061
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,اصفهان,ابریشم,مرکز,440,738.9251997095133
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,یزد,ابرکوه,شرق,694,1165.4865649963688
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,یزد,یزد,شرق,622,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,کهگیلویه و بویراحمد,یاسوج,جنوب,734,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,بوشهر,ولایت جم,جنوب,1098,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,آذربایجان شرقی,ورزقان,غرب,728,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,همدان,همدان,مرکز,313,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,خوزستان,هفتگل,جنوب,797,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,آذربایجان شرقی,هشترود,غرب,572,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,هرمزگان,هشتبندی,جنوب,1381,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,آذربایجان شرقی,هریس سراب,غرب,706,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,کرمانشاه,هرسین,غرب,479,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,آذربایجان شرقی,هادی شهر,غرب,799,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,سیستان و بلوچستان,نیک شهر,شرق,1652,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,خراسان رضوی,نیشابور,شرق,770,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,اردبیل,نیر,غرب,676,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,فارس,نی ریز,جنوب,968,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,مازندران,نوشهر,شمال,188,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,لرستان,نورآباد دلفان,مرکز,500,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,فارس,نور آباد ممسنی,جنوب,833,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,مازندران,نور,شمال,228,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,خراسان جنوبی,نهبندان,شرق,1294,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,اردبیل,نمین,غرب,663,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,مازندران,نمک آبرود,شمال,185,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,مازندران,نکاء,شمال,323,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,آذربایجان غربی,نقده,غرب,752,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,اصفهان,نطنز,مرکز,301,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,مازندران,نشتارود,شمال,209,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,اصفهان,نجف آباد,مرکز,446,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,اصفهان,نائین,مرکز,438,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,اصفهان,میمه,مرکز,301,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,یزد,میبد,شرق,551,0.0
